"bin.id.strict"	"bin.id.united"	"bin.id.new"	"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"	"Confidence"	"ASVs"
"8fd23f9145bade18197b6274e5ef0c4d"	1600	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	NA	0.973955873	"ASV921"
"c2a1ddcfdf5c7690652f330625101259"	1601	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	NA	0.982849337	"ASV259"
"e16e0b64ce427f1812c6d65b4389795c"	1602	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	NA	0.953106964	"ASV548"
"0f4ebc49aa91ec35d60a664e58b8555b"	1603	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA	NA	0.999390794	"ASV689"
"bd41a04b0c9222c9b6d39304d44ef15d"	1604	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Xanthomonas"	NA	0.843744042	"ASV4"
"ea77f0ef6e6140ba12c5f74391f5d81c"	1605	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA	NA	0.999550138	"ASV537"
"eebf68908ce39da3d92dfde8a82e662c"	1606	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	NA	0.716619109	"ASV1668"
"4c5dc4c82812e096b81d35bc7e41fa45"	1607	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA	NA	0.996703125	"ASV1271"
"f0b771634b0028831139505d086f4d58"	1608	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA	NA	0.998463511	"ASV239"
"9de0bb706876b34bfaee6ae17ff5330d"	1609	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA	NA	0.995980946	"ASV1634"
"9ee67b4c4ebadf93809c0526605df29e"	1610	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA	NA	0.995092411	"ASV2195"
"06bef97c07e6dcd5b225633a542fc542"	1611	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA	NA	0.996988639	"ASV4284"
"b2575db0190a107cbbe5e17c1bfe6f2e"	1612	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	NA	0.837294278	"ASV1903"
"878be8ecae6c91739b49b85671d02aa7"	1613	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	NA	0.837454654	"ASV2169"
"1167455b6f58ae67acd86e9b36983167"	1614	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA	NA	0.998251201	"ASV961"
"cfb20039ba63c63e42486a2cbfbb31a4"	1615	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	NA	NA	0.999375214	"ASV904"
"bdb0b9ce9c1621a29515b9039f24543f"	1616	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	NA	0.729842454	"ASV3647"
"c222493a62b9559a01ffc7159c58dbbf"	1617	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	NA	0.865412691	"ASV1538"
"12915986fbe037b5c2cec10b59940125"	1618	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"uncultured"	NA	0.777790234	"ASV2275"
"f878885a785e863cf77ae37352956a5a"	1619	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	NA	NA	0.96155595	"ASV1227"
"4574b768bc9892e6b70f111ce7e62698"	1620	3561	"59"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Woeseiaceae"	NA	NA	0.919587357	"ASV1957"
"180774ad6f04090785c9452ba718964b"	1621	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Ensifer"	NA	0.934027251	"ASV3409"
"255805b15b13add7f84261ed109f0d45"	1622	3583	"60"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA	NA	0.99946741	"ASV1502"
"d5f78fd936dc6c0e950a79214eb0825f"	1623	3583	"60"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA	NA	0.996960097	"ASV192"
"c489db9c31d08922aac8cf67d61f15df"	1624	3583	"60"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.758014705	"ASV813"
"8118b8bf5a1fd75645dbf243edd6150c"	1625	3583	"60"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.90706079	"ASV304"
"76999dca9584e78818018c01a5ffb2cb"	1626	3583	"60"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.720606461	"ASV1710"
"379e860dc547d6d75fdbe1c279fc856b"	1627	3583	"60"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.99438719	"ASV1493"
"5d080976ab60bc1e80588188ae779c9c"	1628	3583	"60"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.996217097	"ASV1043"
"44b6936d7d0a4df35447987f4fa4f0aa"	1629	3583	"60"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.993975562	"ASV1031"
"d3d300ef648f2428ef4632128b4c6eb8"	1630	3583	"60"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.995744702	"ASV977"
"d5a97f89689286ae2e98fc103a7b21e0"	1631	3583	"60"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.998261968	"ASV865"
"684b79b9e58e119cc5584d975e9bcf78"	1632	3583	"60"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.999801604	"ASV1416"
"f409e1c0ea1ba1769ba10adf78402913"	1633	3583	"60"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.985892258	"ASV624"
"789b6fdb1ab2a38ac44e41fa70469e38"	1634	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Devosiaceae"	"uncultured"	"s__uncultured_Prosthecomicrobium"	0.747858416	"ASV392"
"6123b045305d8e116079d290e0787647"	1635	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA	NA	0.94943667	"ASV1483"
"4253f20010ce5d798021990622c3ad45"	1636	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.793144617	"ASV1174"
"e68a78e6a52d7aa8bb641eaeb915a292"	1637	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	"s__Rhizobium_soli"	0.777723741	"ASV228"
"13515ec9cd5211bfc1e132b94a855902"	1638	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.932726128	"ASV1004"
"60b52e425097f5735ac804fcdde92016"	1639	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.965014046	"ASV102"
"00824ef13767fd059501fdafed70dee3"	1640	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.830602991	"ASV3241"
"5b64b4f611bcf5bdbf278e3f51ea4b2f"	1641	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.850556326	"ASV1508"
"f424808428e3ece60d2b018c7de9835e"	1642	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	NA	NA	0.99983738	"ASV2736"
"987395acd8f5c4ebac4a85f0952a0453"	1643	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.844579844	"ASV988"
"49efb071fd99992882c1dc90500e45cc"	1644	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"	NA	0.889760354	"ASV307"
"ffa6233fddbce8efb643a3c7082987c6"	1645	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Ensifer"	NA	0.964372632	"ASV1855"
"4090488e188112094695faa0ebab58f8"	1646	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Ensifer"	NA	0.946105513	"ASV1482"
"668a559e81a2dda1a0f8e8263714f041"	1647	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amaricoccus"	NA	0.994065622	"ASV2274"
"5439924273c91d87ad1251719ac4b089"	1648	3594	"61"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amaricoccus"	"s__uncultured_bacterium"	0.74004163	"ASV1950"
"d3f4a631251c2ec73fa99836d2f295cb"	1649	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.999695781	"ASV571"
"345848c2dc420266b8be6a46906bf919"	1650	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.999816021	"ASV527"
"6d4f2a5eb01832c37753dfe83c07d193"	1651	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.999839848	"ASV1057"
"4589fede20e986a6a897da3c5f2657c0"	1652	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	"s__Skermanella_aerolata"	0.738631939	"ASV636"
"d999841abc14b963b976ce914dbb8d0a"	1653	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.999391436	"ASV1134"
"4c3c79acf1cce8883bbfefdfc85f0182"	1654	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.999537925	"ASV754"
"af0e181dc4a784a6fbc79f2721962b8b"	1655	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.998920172	"ASV2311"
"24f6f30d2d9c8e4a7282f753e47a6dd3"	1656	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.999658777	"ASV595"
"f5efbdb9cccf9592b310c120813109a8"	1657	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.999576624	"ASV1182"
"d5a5a2268ac2d35b146635766a584a94"	1658	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.999643724	"ASV2135"
"05cd4f01fbece4e8a9b15d666a22ce44"	1659	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.999590891	"ASV3170"
"49e6e919e70fd1e604805e2e297fb0c4"	1660	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.999768855	"ASV935"
"4bbb98d23fd79ff9ab71b337f30c29b2"	1661	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.999682289	"ASV1404"
"90f6e99b43f5b231da008aeaadf5784f"	1662	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.998831583	"ASV2328"
"0c2671e4b85446bf8d0510d64e6788e3"	1663	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.999285238	"ASV1553"
"11ef57ce3261c7fed04f62f123633c01"	1664	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.997580273	"ASV3070"
"352dfa37535319878766a011f614a398"	1665	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	NA	0.999623094	"ASV4128"
"fdd95d3e4fbb3bda79630b72ea54b821"	1666	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Azospirillum"	NA	0.999377637	"ASV1344"
"b87bb3ae7d0faffda1fd7e01d629e2c1"	1667	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Desertibacter"	"s__Desertibacter_xinjiangensis"	0.835040598	"ASV1943"
"107d1362b5b17fa31b015b363507bfc7"	1668	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"uncultured"	"uncultured"	NA	0.999509268	"ASV954"
"6a020311c4b5df561d22728c4a2b44f1"	1669	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA	0.999004864	"ASV1469"
"edecdff7fc99350993a9ec9a7f659db0"	1670	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA	0.999549296	"ASV1595"
"e96aeb1154f711b0ff7f1447b481bbd5"	1671	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Inquilinaceae"	"Inquilinus"	"s__Inquilinus_sp."	0.745989745	"ASV3644"
"28a2268d97e178209c6b33464f6d4392"	1672	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Dongiales"	"Dongiaceae"	"Dongia"	NA	0.999915815	"ASV2863"
"ea0d40646f1926e944417d5378fda0c0"	1673	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Dongiales"	"Dongiaceae"	"Dongia"	NA	0.999845041	"ASV1966"
"971c3d4a7443195c7cd68704acf37509"	1674	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Reyranellales"	"Reyranellaceae"	"uncultured"	"s__uncultured_Alphaproteobacteria"	0.890635699	"ASV4580"
"9cba0a5ae153c5066f530e2d7d7505cf"	1675	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Reyranellales"	"Reyranellaceae"	"Reyranella"	NA	0.999998462	"ASV1042"
"0bed048d5edd6f87ee62e3c4d72ff52a"	1676	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	"Candidatus_Megaira"	NA	0.994715355	"ASV56"
"fe4b4f7d21b6992ddfe35f85dccd30ca"	1677	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	"Candidatus_Megaira"	NA	0.991982206	"ASV508"
"973bf64858644acf9402f6f007eddbd5"	1678	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	"Candidatus_Megaira"	"s__uncultured_bacterium"	0.748321472	"ASV3"
"0961b992045e4b37ece1083ef6048867"	1679	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Magnetospiraceae"	"uncultured"	"s__uncultured_nuHF2"	0.954997691	"ASV4765"
"dceb941d2197d11b54f14712998e9c08"	1680	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"uncultured"	"s__uncultured_bacterium"	0.999520604	"ASV3800"
"e40fe6ec59ced90231c4ca52e7f9c4bc"	1681	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Azospirillaceae"	"s__Azospirillum_sp."	0.999962729	"ASV3094"
"3746a98639a118bd4fa9f6d37088627d"	1682	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Rubritepida"	"s__uncultured_bacterium"	0.993127197	"ASV1351"
"87eda81717a8ff251f7f09fe22df1641"	1683	3645	"63"	"Bacteria"	NA	NA	NA	NA	NA	NA	0.999999903	"ASV7847"
"ad1f7316e6bb441813ecf011958379f0"	1684	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	"s__Roseomonas_frigidaquae"	0.874192953	"ASV2165"
"fd3163d109042e7fd49c8f415903c0b5"	1685	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	NA	0.95836349	"ASV1436"
"35416f5b3cfd1a6f0a13dde331226c80"	1686	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	NA	0.802609685	"ASV1642"
"a5b37105c3cd4b714ab9611af4bf23a5"	1687	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	"s__Roseomonas_elaeocarpi"	0.9471903	"ASV569"
"12d21403493364bca3a385d393e24497"	1688	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	NA	0.992776623	"ASV924"
"124d03a0761ecc189f588e6c0070158a"	1689	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	"s__Noviherbaspirillum_agri"	0.729588471	"ASV1387"
"41523a3a927b09040fc89fb8b70165b7"	1690	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	NA	0.989767292	"ASV777"
"bb88e3cec2c9fd7dcbfcfa94838648ad"	1691	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	"s__Roseomonas_vinacea"	0.959913691	"ASV219"
"4cebb901dc7b813c2b926423c53c7030"	1692	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	NA	0.989842054	"ASV95"
"961100062ca8b119a8fcb3db798329bd"	1693	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	NA	0.896514537	"ASV2084"
"032b6e3838607593f3d8a0da5b964794"	1694	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	"s__Acetobacteraceae_bacterium"	0.788177743	"ASV3031"
"fca7342c6f7d9f5cf533a91d9ea8f6e6"	1695	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	NA	0.968800932	"ASV894"
"c259d7e7c92552cb73277b77ec1a1528"	1696	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Belnapia"	"s__uncultured_bacterium"	0.772552232	"ASV1314"
"d0a7886724bd2e42f1c8a66735d5a91d"	1697	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Belnapia"	"s__uncultured_bacterium"	0.849752332	"ASV431"
"9697e28894523d48b1c922ce44b0efd9"	1698	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Belnapia"	"s__uncultured_bacterium"	0.806584535	"ASV2466"
"d69f1aaad3dea44c082adf2af5913cee"	1699	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Belnapia"	"s__uncultured_bacterium"	0.802404543	"ASV388"
"37152a39faae8ba8a1e51e6293cb1094"	1700	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Belnapia"	"s__uncultured_bacterium"	0.903233534	"ASV1715"
"688c9ee518f001c7b008715574748b4c"	1701	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	NA	0.894044571	"ASV364"
"6654fee806bf0a1dea467e8eb3854250"	1702	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	NA	NA	0.999754674	"ASV1896"
"78668bb6cf3d5007ff4f419b6f0f28a4"	1703	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"uncultured"	"s__uncultured_Paracraurococcus"	0.931188416	"ASV1811"
"a5816e01402bb19d1ef38e6462eb0547"	1704	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	NA	NA	0.999997839	"ASV456"
"ef8237a02b928ae97cb06c1acbae4036"	1705	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	NA	NA	0.999996858	"ASV525"
"99f8f6a9b82a2e447503b98fe8fb4b32"	1706	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Belnapia"	NA	0.906336753	"ASV1018"
"fdd591a5c81ce23fa84093359278920a"	1707	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	"s__uncultured_Roseomonas"	0.794521384	"ASV2378"
"ae3e63bd8a2bbed852a860a0b27e6d33"	1708	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	NA	0.988856505	"ASV2366"
"8314e974c039fdf0cd116841121848a4"	1709	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Roseomonas"	NA	0.961801425	"ASV3403"
"92b07fcb56ede76c7cdea55b4d4acea3"	1710	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Craurococcus-Caldovatus"	"s__uncultured_bacterium"	0.911652649	"ASV3613"
"4012605436154cbd5cc63c4edffbeab4"	1711	3645	"63"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Craurococcus-Caldovatus"	"s__uncultured_bacterium"	0.872417222	"ASV509"
"ac0d7efefb56fa9367300c73cd7ea746"	1712	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	NA	NA	0.999808994	"ASV1164"
"11a2f50f71d3579c83ef8b9d067d0862"	1713	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Pedomicrobium"	NA	0.885316538	"ASV1542"
"bb93c2fb908821d2fdb218445ef4a7ef"	1714	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Hyphomicrobium"	NA	0.879794132	"ASV2182"
"c11622ac4f14d6ac2d186b1844ac0f15"	1715	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	NA	NA	0.995865531	"ASV1565"
"99d6314868d66db2a12dff20205b1f0f"	1716	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Pedomicrobium"	NA	0.966073034	"ASV2601"
"0b728e9bf303b8f70e445eb201db691d"	1717	3610	"62"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Pedomicrobium"	NA	0.964605832	"ASV2587"
